original_id,new_id
181998,2172
182104,2173
182183,2174
182353,2175
182454,2176
182552,2177
182662,2178
182713,2179
182725,2180
182797,2181
182934,2182
183063,2183
183202,2184
183238,2185
183268,2186
183295,2187
183309,2188
183749,2189
183823,2190
183847,2191
183899,2192
183922,2193
183943,2194
184013,2195
184016,2196
184021,2197
184037,2198
184183,2199
184189,2200
184243,2201
184268,2202
184315,2203
184633,2204
184639,2205
184681,2206
184686,2207
184756,2208
184866,2209
184941,2210
184977,2211
185035,2212
185149,2213
185287,2214
185319,2215
185415,2216
185472,2217
185486,2218
185574,2219
185712,2220
185939,2221
185962,2222
185963,2223
186000,2224
186002,2225
186083,2226
186392,2227
186488,2228
186579,2229
186735,2230
186807,2231
186843,2232
186855,2233
186901,2234
186902,2235
186968,2236
186989,2237
187002,2238
187282,2239
187317,2240
187473,2241
187673,2242
187686,2243
187715,2244
187718,2245
187865,2246
188054,2247
188081,2248
188199,2249
188211,2250
188212,2251
188337,2252
188373,2253
188393,2254
188545,2255
188591,2256
188671,2257
188767,2258
189117,2259
189135,2260
189160,2261
189175,2262
189250,2263
189382,2264
189540,2265
189770,2266
189784,2267
190019,2268
190111,2269
190177,2270
190178,2271
190376,2272
190458,2273
190543,2274
190553,2275
190744,2276
190930,2277
191098,2278
191131,2279
191265,2280
191345,2281
191401,2282
191502,2283
191555,2284
191658,2285
191709,2286
191928,2287
191999,2288
192067,2289
192098,2290
192112,2291
192167,2292
192173,2293
192183,2294
192263,2295
192355,2296
192399,2297
192402,2298
192497,2299
192499,2300
192546,2301
192880,2302
192964,2303
193288,2304
193320,2305
193394,2306
193469,2307
193618,2308
193661,2309
193687,2310
193700,2311
193775,2312
194018,2313
194086,2314
194282,2315
194325,2316
194373,2317
194380,2318
194421,2319
194469,2320
194497,2321
194506,2322
194571,2323
194667,2324
194723,2325
194844,2326
195011,2327
195127,2328
195211,2329
195374,2330
195594,2331
195622,2332
195646,2333
195647,2334
195734,2335
195778,2336
195815,2337
195850,2338
195945,2339
195956,2340
195959,2341
196024,2342
196145,2343
196214,2344
196219,2345
196294,2346
196314,2347
196326,2348
196398,2349
196464,2350
196554,2351
196765,2352
197153,2353
197372,2354
197436,2355
197476,2356
197592,2357
197685,2358
197769,2359
197872,2360
197971,2361
197978,2362
198050,2363
198061,2364
198438,2365
198628,2366
198641,2367
198794,2368
198831,2369
198960,2370
199037,2371
199051,2372
199115,2373
199218,2374
199229,2375
199253,2376
199315,2377
199495,2378
199540,2379
199740,2380
199747,2381
199757,2382
199856,2383
199895,2384
199903,2385
199966,2386
200003,2387
200017,2388
200049,2389
200138,2390
200173,2391
200181,2392
200260,2393
200332,2394
200342,2395
200553,2396
200889,2397
200998,2398
201126,2399
201167,2400
201193,2401
201530,2402
201587,2403
201620,2404
201629,2405
201647,2406
201866,2407
201938,2408
201981,2409
201988,2410
202019,2411
202202,2412
202309,2413
202439,2414
202584,2415
202687,2416
202730,2417
202862,2418
203001,2419
203019,2420
203038,2421
203061,2422
203074,2423
203201,2424
203231,2425
203244,2426
203250,2427
203312,2428
203410,2429
203445,2430
203518,2431
203528,2432
203553,2433
203564,2434
203581,2435
203676,2436
203733,2437
203813,2438
203856,2439
203967,2440
203975,2441
204155,2442
204227,2443
204238,2444
204287,2445
204396,2446
204549,2447
204858,2448
204910,2449
205095,2450
205096,2451
205346,2452
205396,2453
205399,2454
205461,2455
205470,2456
205536,2457
205697,2458
205748,2459
205839,2460
205866,2461
205888,2462
206042,2463
206100,2464
206166,2465
206199,2466
206275,2467
206323,2468
206330,2469
206401,2470
206415,2471
206417,2472
206456,2473
206614,2474
206826,2475
206845,2476
206981,2477
207029,2478
207116,2479
207208,2480
207396,2481
207407,2482
207453,2483
207459,2484
207633,2485
207777,2486
207788,2487
207994,2488
208024,2489
208084,2490
208125,2491
208328,2492
208448,2493
208499,2494
